20000 7364 0
20000 14453 0
20000 7935 0
20000 5413 0
20000 6233 0
20000 4287 0
20000 3523 0
20000 7764 0
20000 7538 0
20000 4906 0
20000 1715 0
20000 7028 58
20000 9689 0
20000 5296 0
20000 7800 0
20000 11619 0
20000 5894 0
20000 4714 46
20000 4146 420
20000 3100 0
20000 4404 728
20000 4611 0
20000 13049 0
20000 13853 386
20000 8954 170
20000 2364 0
20000 6450 0
20000 7905 0
20000 8303 856
20000 10167 0
20000 788 0
20000 3736 0
20000 1647 0
20000 8816 1370
20000 2255 0
20000 2931 0
20000 7794 454
20000 4279 0
20000 10007 0
20000 7621 0
20000 8613 0
20000 9581 0
20000 4344 0
20000 480 0
20000 4505 0
20000 5176 0
20000 7318 330
20000 3812 0
20000 3562 0
20000 866 0
20000 8623 0
20000 3614 0
20000 4572 0
20000 7625 0
20000 3673 0
20000 7114 0
20000 8781 0
20000 2264 0
20000 13145 0
20000 7126 0
20000 4503 0
20000 8352 0
20000 4858 0
20000 8908 254
20000 6449 0
20000 5093 0
20000 7574 0
20000 6378 0
20000 7118 1162
20000 2964 0
20000 4717 552
20000 3618 0
20000 9209 92
20000 9173 0
20000 8801 336
20000 3195 0
20000 8644 0
20000 7704 0
20000 10896 0
20000 12088 0
20000 3607 0
20000 10118 952
20000 7318 160
20000 5313 0
20000 7769 124
20000 6233 0
20000 3962 0
20000 4667 0
20000 12666 0
20000 2548 0
20000 3905 338
20000 7772 672
20000 5202 0
20000 7231 1756
20000 5112 0
20000 3360 0
20000 9917 424
20000 1770 0
20000 7482 0
20000 1690 0
20000 3961 0
20000 8424 574
20000 8443 0
20000 9904 0
20000 5640 0
20000 6330 0
20000 8848 0
20000 7357 0
20000 7423 26
20000 8672 0
20000 6939 0
20000 7847 0
20000 2224 0
20000 10388 0
20000 10658 0
20000 3062 0
20000 4605 0
20000 5686 0
20000 5287 0
20000 7414 0
20000 3868 0
20000 4450 0
20000 4597 0
20000 4643 0
20000 6726 0
20000 7962 0
20000 2883 0
20000 5761 0
20000 872 0
20000 13139 0
20000 4090 0
20000 13004 0
20000 5582 0
20000 11790 0
20000 2452 0
20000 8580 0
20000 9315 416
20000 5331 0
20000 5692 0
20000 6990 0
20000 1988 0
20000 10224 340
20000 7507 0
20000 13032 0
20000 8490 0
20000 4495 0
20000 2623 0
20000 4632 0
20000 5845 0
20000 6718 800
20000 3030 558
20000 6146 0
20000 7057 0
20000 6415 0
20000 8436 0
20000 7960 64
20000 8606 0
20000 5605 0
20000 5322 0
20000 4574 26
20000 5283 0
20000 9182 0
20000 5760 0
20000 8628 0
20000 10750 0
20000 5595 0
20000 2801 628
20000 3909 0
20000 5982 0
20000 7376 0
20000 8001 0
20000 5208 0
20000 3646 10
20000 3108 0
20000 4376 0
20000 7253 0
20000 2042 0
20000 4276 0
20000 7634 768
20000 4885 0
20000 9031 0
20000 4336 0
20000 9938 0
20000 4702 0
20000 3023 0
20000 7440 0
20000 5141 68
20000 930 268
20000 5168 0
20000 7715 188
20000 10306 0
20000 6289 0
20000 6457 102
20000 7193 0
20000 6357 0
20000 9279 0
20000 3295 0
20000 12925 0
20000 5576 1028
20000 4641 0
20000 6145 0
20000 472 0
20000 6407 0
20000 5242 0
20000 5423 0
20000 4534 0
20000 4102 0
20000 5058 500
20000 3604 0
20000 6356 0
20000 5635 0
20000 2711 0
20000 7435 0
20000 5334 0
20000 3282 0
20000 6162 0
20000 10648 0
20000 4666 0
20000 2730 0
20000 5542 436
20000 9175 0
20000 6487 0
20000 11178 0
20000 8217 0
20000 7206 0
20000 7862 0
20000 7565 0
20000 7918 0
20000 542 0
20000 3616 0
20000 5191 0
20000 1527 724
20000 3093 0
20000 4320 0
20000 6614 0
20000 4300 54
20000 9153 0
20000 6446 0
20000 3724 0
20000 10020 0
20000 4561 0
20000 4985 0
20000 3327 0
20000 7259 0
20000 503 232
20000 5635 0
20000 9684 168
20000 2262 534
20000 3075 0
20000 7691 0
20000 8857 0
20000 8515 0
20000 3428 0
20000 9341 0
20000 6580 0
20000 5662 0
20000 2296 0
20000 5014 0
20000 7805 0
20000 8313 0
20000 8293 0
20000 5873 0
20000 4280 0
20000 4970 0
20000 4805 0
20000 10849 106
20000 2995 0
20000 8881 0
20000 0 0
20000 1754 0
20000 2492 0
20000 10888 0
20000 6617 0
20000 2096 0
20000 7138 0
20000 2642 0
20000 4256 0
20000 5262 0
20000 3392 0
20000 7618 28
20000 3316 0
20000 9159 702
20000 4306 0
20000 5622 0
20000 6663 644
20000 4137 0
20000 1712 0
20000 9826 0
20000 5127 168
20000 8439 0
20000 4499 0
20000 11421 820
20000 3073 0
20000 6155 0
20000 4697 0
20000 7819 374
20000 8501 0
20000 3252 162
20000 5681 0
20000 11896 0
20000 2623 0
20000 1066 0
20000 8819 0
20000 9053 0
20000 9274 0
20000 4841 0
20000 3793 0
20000 2300 0
20000 10302 0
20000 2580 0
20000 5772 0
20000 5582 0
20000 8284 0
20000 7343 0
20000 9983 186
20000 5120 0
20000 2870 0
20000 4465 0
20000 5448 0
20000 4902 0
20000 3509 0
20000 5511 0
20000 8262 702
20000 7855 744
20000 5609 0
20000 3174 0
20000 4853 52
20000 7100 0
20000 13346 0
20000 3261 0
20000 10679 0
20000 7837 0
20000 11306 0
20000 4880 0
20000 5152 0
20000 4548 688
20000 7997 0
20000 17433 0
20000 9122 0
20000 6479 0
20000 7553 0
20000 4489 0
20000 11414 0
20000 6405 0
20000 5665 0
20000 7048 0
20000 5989 0
20000 544 0
20000 6195 0
20000 4210 206
20000 7210 0
20000 8591 520
20000 2720 0
20000 3798 0
20000 361 0
20000 5067 0
20000 4723 0
20000 8146 0
20000 2616 0
20000 2694 0
20000 1783 0
20000 11640 426
20000 3634 0
20000 4350 0
20000 12557 0
20000 8462 0
20000 6432 0
20000 9339 0
20000 6233 0
20000 5982 0
20000 6706 1030
20000 7479 0
20000 9384 0
20000 1555 0
20000 5554 0
20000 12567 188
20000 12472 0
20000 6413 0
20000 9533 0
20000 7513 0
20000 6525 0
20000 5240 0
20000 3590 0
20000 6695 0
20000 0 0
20000 11902 0
20000 10042 0
20000 11133 0
20000 8366 0
20000 6312 1280
20000 4984 0
20000 4252 0
20000 7430 0
20000 7484 0
20000 4019 0
20000 7685 0
20000 4374 0
20000 6601 0
20000 7157 0
20000 3794 0
20000 10522 98
20000 9310 224
20000 5460 732
20000 9750 0
20000 7891 0
20000 2928 428
20000 1844 0
20000 8349 0
20000 2012 0
20000 11701 516
20000 3403 0
20000 6474 0
20000 6898 0
20000 5935 0
20000 7963 420
20000 10559 166
20000 3127 506
20000 5497 0
20000 9004 0
20000 9280 0
20000 8963 308
20000 5012 0
20000 7987 0
20000 4648 558
20000 7209 0
20000 8689 0
20000 6546 0
20000 4537 0
20000 8943 0
20000 9255 360
20000 4276 0
20000 9479 0
20000 8693 0
20000 4286 114
20000 3218 0
20000 2608 0
20000 3035 0
20000 4586 0
20000 4997 0
20000 8211 0
20000 6874 0
20000 8325 50
20000 1985 0
20000 10708 0
20000 6686 0
20000 8035 286
20000 12288 530
20000 7322 0
20000 4392 0
20000 7093 0
20000 1909 0
20000 7015 0
20000 4525 0
20000 140 0
20000 5927 0
20000 9664 0
20000 6991 0
20000 5287 0
20000 6833 0
20000 9606 0
20000 6428 208
20000 4236 0
20000 6071 0
20000 2964 0
20000 1265 0
20000 5477 0
20000 6000 0
20000 6792 0
20000 3343 116
20000 8855 0
20000 8201 0
20000 6316 0
20000 4493 42
20000 3487 0
20000 5944 0
20000 9690 0
20000 5967 0
20000 3671 0
20000 7100 0
20000 7464 0
20000 7283 0
20000 6565 532
20000 9369 0
20000 1972 0
20000 3982 494
20000 9520 0
20000 4509 0
20000 5874 124
20000 6563 98
20000 4396 334
20000 4471 0
20000 1241 0
20000 9954 0
20000 1547 0
20000 3839 0
20000 4242 290
20000 5424 22
20000 5455 0
20000 9885 0
20000 2675 0
20000 7189 0
20000 8594 0
20000 6520 0
20000 6972 0
20000 6808 0
20000 9438 0
20000 7466 0
20000 2876 184
20000 6693 0
20000 14511 0
20000 7074 0
20000 6086 0
20000 3616 0
20000 9440 0
20000 5453 0
20000 8033 0
20000 1713 0
20000 3451 878
20000 11848 0
20000 4619 0
20000 1270 0
20000 10876 0
20000 2978 0
20000 12542 314
20000 6957 0
20000 8243 0
20000 764 0
20000 10741 0
20000 1192 412
20000 8430 0
20000 7885 738
20000 1798 0
20000 8154 0
20000 2986 0
20000 4737 0
20000 2334 0
20000 2196 0
20000 10063 0
20000 4419 0
20000 4464 370
20000 652 0
20000 10256 0
20000 5156 0
20000 15373 0
20000 8291 0
20000 2917 0
20000 7060 0
20000 9840 0
20000 8492 0
20000 5981 0
20000 2344 0
20000 3891 0
20000 5875 0
20000 6186 0
20000 12265 0
20000 8297 672
20000 7424 886
20000 2108 0
20000 7174 0
20000 4407 0
20000 3182 0
20000 5419 0
20000 5626 0
20000 9719 0
20000 5492 180
20000 6612 0
20000 2902 0
20000 5366 0
20000 8782 0
20000 9172 768
20000 1860 0
20000 4078 0
20000 7511 0
20000 8200 0
20000 4376 0
20000 7637 1154
20000 5285 0
20000 3652 552
20000 8242 0
20000 5989 0
20000 4177 0
20000 8162 0
20000 11517 0
20000 5883 0
20000 6771 0
20000 6922 0
20000 2500 0
20000 6099 0
20000 2546 0
20000 5656 0
20000 3035 0
20000 4881 0
20000 5228 238
20000 8054 0
20000 10979 162
20000 9738 0
20000 4815 0
20000 10255 0
20000 3421 0
20000 3634 0
20000 5437 0
20000 4543 0
20000 2911 0
20000 6038 0
