0 147 
126 17 
252 15 
378 6 
504 13 
630 18 
756 13 
882 10 
1008 14 
1134 17 
1260 25 
1386 22 
1512 28 
1638 24 
1764 29 
1890 20 
2016 23 
2142 30 
2268 22 
2394 33 
2520 12 
2646 25 
2772 16 
2898 18 
3024 18 
3150 16 
3276 13 
3402 16 
3528 17 
3654 17 
3780 18 
3906 20 
4032 17 
4158 13 
4284 11 
4410 10 
4536 13 
4662 11 
4788 9 
4914 10 
5040 11 
5166 5 
5292 10 
5418 6 
5544 13 
5670 7 
5796 12 
5922 9 
6048 4 
6174 7 
6300 5 
6426 5 
6552 5 
6678 6 
6804 6 
6930 6 
7056 5 
7182 4 
7308 5 
7434 2 
7560 2 
7686 5 
7812 3 
7938 2 
8064 2 
8190 3 
8316 4 
8442 1 
8568 1 
8694 0 
8820 2 
8946 1 
9072 1 
9198 2 
9324 1 
9450 1 
9576 0 
9702 0 
9828 1 
9954 0 
10080 0 
10206 2 
10332 1 
10458 0 
10584 0 
10710 1 
10836 0 
10962 0 
11088 0 
11214 0 
11340 1 
11466 0 
11592 0 
11718 0 
11844 0 
11970 0 
12096 0 
12222 0 
12348 2 
12474 1 
