0 3 
182 2 
364 1 
546 4 
728 5 
910 8 
1092 4 
1274 10 
1456 9 
1638 13 
1820 11 
2002 15 
2184 19 
2366 7 
2548 19 
2730 19 
2912 12 
3094 12 
3276 20 
3458 20 
3640 17 
3822 19 
4004 23 
4186 18 
4368 22 
4550 25 
4732 24 
4914 28 
5096 31 
5278 25 
5460 28 
5642 22 
5824 18 
6006 25 
6188 23 
6370 26 
6552 21 
6734 18 
6916 20 
7098 21 
7280 12 
7462 19 
7644 19 
7826 20 
8008 16 
8190 13 
8372 23 
8554 18 
8736 8 
8918 10 
9100 8 
9282 13 
9464 12 
9646 11 
9828 14 
10010 12 
10192 13 
10374 6 
10556 9 
10738 4 
10920 5 
11102 3 
11284 6 
11466 8 
11648 6 
11830 3 
12012 6 
12194 2 
12376 6 
12558 5 
12740 0 
12922 4 
13104 1 
13286 3 
13468 2 
13650 1 
13832 3 
14014 1 
14196 1 
14378 1 
14560 0 
14742 1 
14924 0 
15106 1 
15288 0 
15470 1 
15652 1 
15834 0 
16016 0 
16198 0 
16380 1 
16562 0 
16744 0 
16926 0 
17108 0 
17290 0 
17472 0 
17654 0 
17836 0 
18018 0 
