0 332 
99 11 
198 16 
297 16 
396 17 
495 16 
594 16 
693 14 
792 11 
891 13 
990 20 
1089 19 
1188 28 
1287 17 
1386 22 
1485 11 
1584 17 
1683 15 
1782 22 
1881 22 
1980 22 
2079 24 
2178 18 
2277 28 
2376 21 
2475 9 
2574 12 
2673 11 
2772 8 
2871 8 
2970 12 
3069 13 
3168 2 
3267 9 
3366 7 
3465 11 
3564 6 
3663 6 
3762 9 
3861 10 
3960 7 
4059 5 
4158 8 
4257 5 
4356 5 
4455 7 
4554 7 
4653 2 
4752 3 
4851 6 
4950 4 
5049 2 
5148 1 
5247 3 
5346 1 
5445 3 
5544 0 
5643 2 
5742 3 
5841 0 
5940 1 
6039 1 
6138 1 
6237 1 
6336 1 
6435 2 
6534 1 
6633 2 
6732 0 
6831 0 
6930 2 
7029 2 
7128 1 
7227 0 
7326 2 
7425 0 
7524 0 
7623 0 
7722 2 
7821 0 
7920 1 
8019 0 
8118 0 
8217 0 
8316 1 
8415 0 
8514 0 
8613 1 
8712 0 
8811 0 
8910 1 
9009 0 
9108 0 
9207 0 
9306 0 
9405 0 
9504 0 
9603 1 
9702 0 
9801 0 
