0 66 
168 9 
336 9 
504 13 
672 14 
840 23 
1008 18 
1176 19 
1344 13 
1512 15 
1680 24 
1848 22 
2016 25 
2184 36 
2352 28 
2520 17 
2688 19 
2856 29 
3024 28 
3192 24 
3360 27 
3528 24 
3696 28 
3864 29 
4032 27 
4200 12 
4368 18 
4536 23 
4704 19 
4872 15 
5040 25 
5208 13 
5376 21 
5544 9 
5712 19 
5880 20 
6048 16 
6216 15 
6384 12 
6552 8 
6720 18 
6888 9 
7056 12 
7224 8 
7392 12 
7560 6 
7728 4 
7896 6 
8064 5 
8232 6 
8400 13 
8568 7 
8736 5 
8904 6 
9072 5 
9240 6 
9408 4 
9576 2 
9744 3 
9912 3 
10080 3 
10248 1 
10416 3 
10584 1 
10752 3 
10920 1 
11088 3 
11256 2 
11424 1 
11592 1 
11760 2 
11928 2 
12096 0 
12264 1 
12432 1 
12600 1 
12768 0 
12936 0 
13104 0 
13272 0 
13440 0 
13608 0 
13776 2 
13944 0 
14112 0 
14280 0 
14448 0 
14616 0 
14784 0 
14952 0 
15120 0 
15288 0 
15456 0 
15624 0 
15792 0 
15960 0 
16128 0 
16296 0 
16464 0 
16632 0 
