10474 995 3014 0 0 3157 
5609 1479 6996 1098 4662 999 
3624 4931 3153 0 2530 0 
2564 0 0 1659 0 0 
5071 2217 1749 1980 4104 2240 
8597 3087 1712 0 1086 1216 
12488 531 1886 3171 554 2450 
3976 5835 1491 3065 1488 2312 
6774 3541 0 2452 5269 0 
1331 3815 2336 1360 1028 1713 
1572 7067 3972 0 2697 2756 
5664 2586 0 2077 1720 0 
8151 996 242 3884 3189 2371 
1516 3455 3090 1447 635 483 
8168 1256 2611 5934 3727 129 
13456 89 680 3676 3417 0 
3605 3370 4100 1817 1550 0 
1328 2682 2922 142 2471 3436 
2812 0 2295 712 998 0 
4082 8445 3871 4205 0 1051 
11046 4029 2378 2483 1797 4359 
13705 3557 2154 2575 5933 0 
4882 7778 6028 3162 0 863 
5533 4623 3474 4072 0 0 
6038 0 4432 2803 1678 4882 
6514 12725 5108 3100 4427 0 
2609 3906 7128 4897 35 1383 
11384 3354 12496 1003 6805 1840 
11769 7058 2101 633 0 2366 
9913 6448 165 3437 3665 1651 
3634 1874 1356 936 0 0 
9570 7464 3044 0 2204 3013 
7541 1621 2294 4140 0 221 
1017 3625 5447 1331 2787 3096 
1320 1044 1483 3834 2480 1662 
1804 4778 1262 587 0 1223 
6394 3774 875 0 4221 1416 
6860 2653 2490 0 5384 1826 
10037 5345 1910 0 2119 2120 
5649 839 1723 1145 0 1180 
1926 231 580 0 0 2422 
5734 8916 0 0 0 5649 
9129 5258 2807 3672 3809 0 
1670 5147 6041 2664 2270 15 
3976 0 0 2622 3153 2972 
6529 1507 624 3015 0 2313 
11884 652 8363 1697 0 0 
7105 2828 3500 0 1227 0 
9912 6836 10214 1111 0 2725 
8708 3055 5926 1700 3982 0 
6792 6393 5252 1961 1709 0 
4152 1295 3963 2517 6676 2356 
5077 2078 3716 1017 373 3558 
6246 986 7177 3524 482 2037 
4991 5599 5031 0 195 4458 
10447 2186 5185 1157 2298 0 
10645 1258 8872 0 828 5022 
6161 7737 0 304 0 3233 
10285 2204 0 705 233 3003 
4450 3363 1638 2074 3643 1623 
5749 1563 1989 0 404 0 
3450 3432 2208 0 4023 0 
1684 1100 724 3465 0 0 
3575 3089 5109 2610 3600 1783 
9199 8576 5001 3741 3642 356 
7551 984 0 166 3135 823 
4925 3422 2406 1369 50 0 
4026 3707 2657 0 809 1231 
1401 3402 1841 22 0 3356 
8534 7098 1715 2048 3678 159 
4159 4366 0 5316 481 420 
8170 587 1617 3616 1865 0 
9403 6875 0 0 4008 0 
4653 7499 6392 4324 568 7369 
4815 0 2457 1489 0 427 
5344 5842 1966 1510 2285 0 
4487 2414 5863 3929 4461 0 
5536 4999 3220 0 2616 0 
5913 5447 1498 2068 826 0 
5223 3062 1008 746 0 27 
5379 2255 143 898 2462 1585 
2963 7547 1459 142 6254 0 
5546 7885 0 0 1364 2942 
5317 927 3938 0 0 0 
6980 8405 1741 1790 658 0 
6280 6189 6236 1276 3910 2672 
3446 756 1333 0 1706 1135 
5841 6898 1381 3976 3693 0 
5331 0 4962 0 0 1175 
7858 154 5367 0 1219 3332 
4718 12074 7693 0 234 4592 
6390 1221 6178 0 5636 479 
8230 3189 3825 2702 0 366 
11345 9934 2203 4164 1405 376 
9305 3415 3366 6140 381 0 
9723 5043 8209 2386 1283 3164 
3540 6817 4630 0 0 0 
13350 2283 0 2999 88 2524 
7178 2413 5618 0 0 0 
4005 3861 4929 2293 0 0 
8641 773 6893 389 6302 0 
4845 6011 2576 2014 358 2442 
10118 6221 3936 0 2402 3236 
11915 0 9548 4070 1667 0 
6154 1752 4828 0 224 0 
3952 342 7438 0 0 1959 
3259 3816 5804 1739 2467 0 
9368 4984 3129 892 0 0 
8355 3046 7708 2153 676 0 
2542 6155 4238 0 0 2634 
9490 4735 537 2565 2201 0 
3723 10798 1403 4136 4611 0 
10120 4521 1615 587 38 0 
5235 7608 3399 2888 1973 0 
1926 4079 0 1077 0 0 
5753 6926 2218 1714 0 0 
8488 7192 2485 1516 5058 2315 
4006 4130 2274 1984 3643 1802 
8578 1414 3768 1609 0 2116 
3075 2958 0 497 0 1391 
7682 2912 2084 0 0 1089 
7058 3124 0 0 0 2265 
2268 2136 110 2403 6852 0 
4294 1998 7801 5463 3185 2676 
11451 5191 2424 1064 1708 1120 
5654 7384 742 0 3320 1898 
5126 5049 2437 1643 1832 2173 
6412 918 2603 5879 295 3367 
1790 4638 0 2579 5400 0 
6021 3844 1606 857 1204 4503 
7888 7441 4685 3628 0 2198 
8619 2363 4914 2021 0 0 
6524 6807 2752 4143 943 4534 
5518 3208 0 350 4325 915 
5392 3763 6761 2174 1322 4162 
8258 1500 3614 0 1388 0 
8490 8846 1068 0 0 1203 
8129 164 3481 2236 975 883 
3614 3860 1766 9632 2379 0 
5330 2974 5257 0 2424 2026 
6568 6851 2431 0 2415 5239 
2328 6955 2985 5675 0 0 
2782 2367 127 0 0 0 
11747 5120 4762 4149 0 0 
2319 6055 3452 2015 3174 788 
7807 3420 2917 1559 3146 1307 
10225 6356 2990 65 1987 2160 
4756 5379 4122 1632 2401 370 
12378 2003 2077 2539 2476 0 
13026 733 3986 471 4656 0 
1674 4892 2238 2043 3524 2103 
9830 5326 0 377 603 0 
7559 3054 2425 4673 1258 1885 
4849 916 0 6292 1363 0 
9981 2198 1220 4622 3142 1267 
4675 2684 2285 0 0 0 
4084 2797 3480 1228 1455 4831 
5511 2630 8107 1878 2301 0 
716 3147 3852 0 2340 2972 
4842 7187 0 0 2812 3339 
4767 2482 2855 4140 2194 2131 
4945 5483 2723 4493 2050 518 
5158 7372 6212 0 3030 2997 
2985 1296 2131 1495 3380 2414 
7244 5055 4680 6842 0 1138 
9635 7476 2711 1574 0 3498 
5830 2344 3989 2476 2488 0 
9084 1382 1501 9757 4285 4881 
8592 4942 5374 2646 4724 2483 
7167 4125 2803 0 2383 0 
13177 2211 1568 6503 0 1449 
11759 8518 0 1983 6365 2329 
9798 4363 6056 1952 0 2386 
6427 5583 2728 1844 0 0 
6765 3101 2514 2349 2668 3430 
9223 2508 1140 999 2942 2936 
2163 3420 277 0 10070 417 
8480 2824 5544 7610 2027 2197 
10619 4987 3158 492 13041 7001 
15720 5194 4285 3765 0 0 
6216 1282 190 2115 1704 1171 
8517 3998 861 783 786 1484 
4108 1602 9291 0 1742 1232 
1248 1810 2851 3375 2661 320 
8091 4593 2718 2563 0 1747 
4048 2617 468 3814 0 0 
5483 5755 4021 0 4759 0 
6455 1184 2140 4336 5645 2792 
4729 0 8383 1862 0 0 
6668 814 6436 0 0 2269 
12724 5685 4518 2851 870 3787 
7288 0 1044 0 3819 1172 
4447 3735 3336 0 867 1805 
4423 5893 3134 2217 1285 1560 
2601 0 3360 6524 3734 4628 
3465 1824 1413 515 192 904 
9424 489 1656 3414 1564 2416 
711 8517 4065 1040 1627 1333 
8813 3342 0 1786 227 0 
1326 2575 4049 33 0 1912 
3480 8041 1742 2598 3298 452 
2906 8942 1669 1239 0 2457 
2301 8637 1676 3963 2235 0 
4274 2890 2289 189 4149 793 
10087 4108 851 3927 2367 2513 
3780 4743 0 1381 0 0 
1765 6658 1479 229 1991 4976 
7320 2868 156 3708 200 2226 
4731 3848 7358 528 1578 7983 
7833 1980 0 5550 0 2904 
5556 2078 0 0 3619 0 
7088 6602 6859 3103 0 3930 
2004 7336 2842 1335 6221 323 
6163 4161 0 4243 1778 7089 
8258 4391 1482 1418 2215 0 
3675 508 4249 5047 1363 2576 
8136 897 0 0 892 0 
9395 3297 3176 944 4094 0 
6233 2398 3096 2025 2670 2431 
5801 2625 1040 2833 4872 0 
4652 0 1581 1814 0 2685 
2318 3746 1832 0 3187 0 
4597 3229 3582 5407 1119 2224 
2708 6526 4025 0 0 1483 
4810 4568 1039 3298 0 1909 
3078 2408 5548 2062 0 1922 
7583 1656 2106 3618 5873 0 
9494 128 5834 3632 557 1860 
5683 11413 2497 0 1223 0 
11167 2278 5340 4066 3620 0 
4571 6960 5366 0 0 0 
2412 6137 1570 1676 0 3931 
4612 305 7091 0 0 0 
10683 5789 0 794 0 4929 
10335 3635 0 2060 2202 2354 
6298 7464 3456 1745 0 1218 
5213 863 5619 2701 1423 1712 
6914 2375 2968 2404 0 510 
5390 4584 6403 1842 2767 1999 
4360 8297 2239 1801 6500 1585 
5536 3145 543 384 384 0 
3873 3737 1310 1509 408 0 
5977 1439 0 890 171 0 
10044 5442 3340 2339 1788 0 
9770 2932 2344 0 0 39 
884 8439 2333 2331 1175 830 
8639 5647 3133 739 5004 296 
4444 11777 3568 0 587 677 
12171 6529 1366 1206 0 0 
8362 2317 3680 1296 1256 1984 
3812 3339 1882 0 0 3095 
4843 8576 7269 2030 2796 1300 
8060 5806 7880 963 0 0 
5514 438 325 0 818 0 
4034 5289 1813 412 1538 0 
7848 3197 2078 5007 3765 1934 
12070 3885 910 2144 2461 738 
5252 3781 1281 6256 1955 555 
6045 1531 2868 1141 1600 0 
3624 4034 0 2014 1782 276 
4224 8234 1516 428 629 640 
4869 6164 973 922 679 0 
4960 1296 4884 2499 0 4060 
5226 12456 0 1188 0 0 
3962 3926 2227 2202 113 0 
11966 2386 765 2503 3060 0 
2606 7564 675 5055 1799 3525 
3412 2058 1759 0 2625 4550 
1244 6138 2288 1761 0 1461 
8854 2213 12373 3391 2115 0 
7992 4863 1624 2623 3519 0 
10606 5573 2755 1089 1168 0 
3372 8641 5036 1358 0 354 
7529 3391 6821 793 4953 0 
7082 11984 829 1997 2348 2311 
9080 1710 6015 2464 3401 1862 
7052 2137 3633 1491 1524 0 
7758 961 3227 2315 1351 0 
3114 4544 5093 6646 1139 607 
2793 4699 200 4066 659 998 
3997 2038 5906 3974 29 505 
521 3321 2183 1 1932 0 
2306 5078 5580 0 1061 1579 
10383 737 0 2266 100 1467 
3103 3288 2361 833 3981 563 
5681 6777 2148 3091 2177 4314 
673 0 2847 1148 0 0 
8471 1542 2187 1939 3447 1933 
4362 2420 4218 4142 1927 2282 
3878 2496 1992 2459 3208 0 
3716 8544 1806 0 1909 2052 
2066 6256 2493 0 0 2998 
1938 1040 2598 1907 5287 0 
13574 5340 3158 2044 1985 5455 
11318 0 107 0 2954 916 
9350 7461 4666 3625 0 1329 
5970 2043 273 2029 0 0 
5055 0 2738 2843 378 0 
9991 5999 371 0 4242 599 
4177 3416 859 1874 170 5765 
4259 3058 4244 2948 2629 3144 
3543 102 3289 1200 3725 0 
2324 0 2664 3992 5739 1798 
8087 4695 3074 804 0 801 
8444 3106 1706 0 5138 1511 
5922 3714 1589 4077 1169 1623 
3813 10499 5600 3664 0 3515 
9189 4876 899 1797 361 0 
5182 2985 3129 2 0 1378 
6171 0 696 575 736 0 
9255 5754 140 0 1784 1827 
1876 1988 0 4598 691 5795 
5066 3080 0 1233 0 1014 
6666 1750 3433 450 5112 4228 
4616 4590 3206 5029 1567 1421 
8764 9593 5656 5542 2779 1006 
6802 537 4903 541 2536 1017 
2170 0 3100 4125 5343 532 
5023 6219 3530 0 4458 0 
7025 2379 2243 2447 1941 901 
3596 4118 4077 4239 2190 776 
6634 5072 1541 2874 623 3926 
9545 3603 1757 0 491 315 
6212 2001 0 4361 1441 3901 
11493 2408 10320 5571 501 2353 
4518 1758 544 4260 1520 1654 
5575 16831 1788 0 4884 0 
7517 5980 1835 1450 1255 7820 
1594 2365 3632 0 0 241 
4409 7404 4424 0 348 1169 
10160 5308 0 2534 6116 1604 
2850 3395 0 3265 1579 43 
2424 3791 2079 0 2310 3676 
3523 4370 3660 1502 0 0 
10632 5403 2329 2217 1354 0 
4461 2790 2429 0 6647 1538 
7802 468 0 109 2664 3829 
9039 7174 1607 0 0 0 
5418 3474 1990 0 3228 324 
933 6524 4582 1832 2572 6505 
11555 3843 3978 4307 2031 64 
6603 8754 2976 4471 0 1423 
14901 121 301 2033 720 0 
3116 3233 3871 1817 0 0 
8050 6049 2071 3721 1835 4266 
9878 635 0 2959 3425 3684 
6710 7721 6525 508 3376 0 
4111 3073 3532 3301 1253 1624 
5480 2020 0 3857 3190 0 
8402 5919 1838 522 2086 1193 
2311 0 3216 2691 2271 0 
8578 2071 4824 0 0 0 
3963 1967 5346 3002 0 1249 
4167 936 2700 2234 2443 3871 
6706 5839 6073 0 6748 0 
4 2788 4315 1242 2491 1875 
6008 5012 3713 6570 318 1887 
1525 2906 0 0 0 7403 
7023 3195 6210 1861 1575 5453 
7271 4394 7407 0 4043 0 
9596 1679 0 502 1255 2297 
2770 2930 0 0 0 0 
5808 2213 551 1334 0 1123 
7055 317 2935 371 3019 0 
10259 1766 4339 287 0 1611 
3244 12 5359 439 1848 1170 
11632 3242 0 0 1196 6262 
8258 2925 7702 1545 3338 3003 
6578 7932 0 4145 5063 3410 
8542 11166 1359 1795 1783 0 
4307 1978 2440 116 0 0 
6927 3610 0 3172 4440 1350 
2868 1228 5935 6294 0 0 
3417 1114 1718 2155 0 0 
3401 3287 2488 2469 0 638 
5302 4075 2213 0 309 3817 
7908 2174 1586 1052 2397 3696 
1442 2003 3669 2307 0 0 
9533 2952 1434 3961 0 735 
6942 2268 3628 4155 5943 2206 
3401 4896 1677 0 6047 1288 
9573 3970 1367 1890 3147 1543 
4513 1217 7420 1297 1428 2323 
10009 2228 7454 1571 7263 3824 
9071 4491 0 742 5444 0 
10585 3291 3430 1790 2664 0 
6918 1784 4904 5459 1202 1836 
1688 5135 2056 0 342 526 
2495 7257 0 2438 5763 0 
763 2225 1287 1473 0 3065 
6721 1030 943 2436 1703 4865 
2500 6746 2754 3266 1772 0 
6185 10627 8598 3219 0 5543 
2140 2384 4715 1528 0 5329 
6112 4753 2374 4563 0 3780 
10241 6334 0 6478 737 2139 
3514 2280 7336 6005 2436 5028 
5643 4183 0 612 0 2713 
2297 4020 1942 0 0 2254 
13882 4011 1366 2375 23 3313 
1183 9908 2571 4621 4842 1459 
5268 5956 3626 0 1118 8403 
3556 148 4128 4657 0 4368 
5635 0 4031 1452 3953 0 
8509 4556 2210 9259 0 2164 
5011 5040 3536 2355 1507 1765 
4349 5976 750 689 439 3442 
8292 3910 0 0 0 0 
4799 4092 4063 2028 3839 0 
2237 3840 3740 0 36 2106 
7223 3539 707 1887 570 0 
3319 3309 2292 0 1553 0 
7558 4481 1250 0 3851 1623 
3955 4994 2124 2653 2768 719 
3187 5922 0 2301 1873 945 
6326 341 1568 1805 903 0 
4050 5648 2640 0 5929 0 
7554 1743 3954 723 2032 574 
5262 6688 4514 4360 0 1281 
5269 1481 9319 4421 0 1533 
4305 3713 2374 2706 1076 2171 
2868 8612 2178 242 0 1769 
2630 5841 3656 1693 847 268 
10267 7583 4157 1984 4102 836 
4207 2771 1576 306 0 3605 
6123 5385 0 5079 1419 0 
6340 4582 0 1585 0 1871 
1294 1686 6394 2430 1930 9630 
6676 1693 3221 3902 0 3925 
4246 7132 1826 0 0 4243 
8945 281 3485 2216 2223 0 
10707 5875 7259 2494 814 0 
6092 3898 639 8628 978 0 
9902 0 3110 5286 1972 2071 
7764 8881 1872 945 666 2586 
8615 4423 90 5476 1973 0 
12613 9414 6967 2939 2481 2477 
8385 4144 5150 1294 6630 3652 
7801 3043 8503 0 2499 1434 
2702 2750 0 343 0 718 
7267 1763 2410 1775 508 0 
5647 4064 2114 2101 0 0 
4822 3098 3429 5785 1618 3283 
8564 4147 1992 1588 942 110 
209 4651 3833 2695 0 0 
6306 310 1800 0 740 2446 
10965 10894 4282 3503 2195 2455 
4302 2894 2154 2051 160 0 
3303 4344 5725 5755 2290 0 
9826 3991 6631 0 3974 2152 
5897 2308 2685 2032 1072 4460 
7192 6290 4302 5333 5413 338 
7170 5737 755 10388 1689 675 
3177 5184 5106 3505 5784 0 
10745 11751 8932 1938 383 155 
2566 0 0 1735 2334 0 
2992 657 1029 0 801 4350 
6746 0 414 0 4352 2644 
5630 5999 2343 0 1384 635 
7355 1945 5546 1807 2781 3998 
2000 3517 671 3721 2171 6076 
6352 3368 4835 0 391 0 
4842 2641 0 2166 0 3735 
5090 6548 1415 732 820 0 
11626 4044 6999 5126 0 0 
2400 9870 2161 3772 1921 0 
3844 3382 2565 886 679 1902 
6019 844 9163 182 2159 405 
6115 1280 2083 1564 1871 0 
6843 4564 5544 2752 1009 8661 
9804 2240 2686 3125 269 1358 
6463 3558 740 3582 1448 1410 
4522 2823 5138 0 2311 0 
5274 2621 0 727 2660 0 
6257 2319 3322 796 4110 1513 
8490 8415 641 1722 3159 0 
6358 6732 2431 8517 0 0 
898 328 5780 1912 2718 642 
10994 2743 2452 3096 4289 3587 
6143 3912 656 4816 0 0 
9458 1125 2101 0 0 236 
6400 1833 0 2994 0 2986 
2916 3563 3877 1843 2197 2316 
9511 5489 3572 0 568 137 
8519 3140 5456 1916 3916 0 
4055 1745 1746 5296 1295 7201 
2825 0 1153 2906 1429 1053 
3809 5376 1048 0 4147 1036 
4777 5442 2049 1883 1259 1343 
8806 1543 2937 2132 1924 2237 
9123 9159 5916 5087 3224 118 
8985 4090 3231 7142 844 1130 
5179 1163 6204 2460 0 0 
8142 9150 2898 687 1031 5261 
3946 4438 94 0 0 2569 
5398 3882 5869 1227 808 0 
6032 3954 1377 1644 226 1482 
6132 3131 8008 482 8443 1720 
5103 3728 8134 0 6233 0 
6489 4704 4438 0 3548 2381 
2006 5510 2828 3116 0 3975 
2304 6621 4711 1735 2046 0 
5551 4965 3223 1847 4338 735 
12071 3250 7884 3095 1063 4558 
12360 4124 6418 2234 3030 135 
976 5184 557 5288 2272 783 
3276 9114 0 1227 708 900 
4174 1975 2347 3121 3223 1559 
296 4203 5836 2053 3031 3747 
7504 7191 45 1223 728 4660 
6489 7877 1526 3682 6374 2178 
8426 4132 4274 0 667 0 
8287 9465 0 4730 518 3958 
13425 3521 3830 1837 2206 1383 
5205 2759 1996 4366 621 4139 
2008 681 0 4845 4159 833 
8176 6918 1205 5551 1153 531 
9398 1234 8329 2135 3662 4044 
5037 3794 1147 3622 708 201 
7103 6952 3554 3624 1097 2355 
4684 8443 1608 1855 3304 0 
5944 2749 0 768 2268 70 
644 9354 1827 2206 0 0 
8058 4868 1680 2419 0 2016 
7769 2985 0 0 0 1308 
9298 2844 5630 2475 0 0 
7650 3673 3839 5338 4340 0 
6432 5165 1160 1895 2965 0 
5028 4468 5360 7163 3761 0 
6483 7350 4141 0 4657 483 
12046 3251 6346 2404 1039 0 
5320 6071 0 3971 649 0 
5367 1128 4736 1375 564 2025 
3668 5046 2767 4957 1435 0 
1474 5965 101 3491 1692 2421 
10132 3684 4273 3376 1354 3511 
2828 3667 6892 2334 2553 0 
3753 9399 2897 7108 7591 2641 
11131 3424 234 1516 0 2604 
4804 4106 6672 3032 0 3575 
4820 4404 2358 4054 1725 3097 
3260 5184 2584 1690 0 0 
